student_id,day,1st_preference,2nd_preference,3rd_preference,priority
S642,mon,ScienceClub,Chess,Breakdancing,medium
S642,tue,SpaceExploration,mediumDPrinting,Music,medium
S642,wed,PuzzleSolving,TapDance,AppDesign,medium
S642,thu,Swimming,CyberSecurity,DataScience,medium
S643,mon,Storytelling,PuzzleSolving,Parkour,medium
S643,tue,Painting,LeadershipWorkshop,WildlifeConservation,medium
S643,wed,ChemistryLab,TapDance,WildlifeConservation,medium
S643,thu,Soccer,Entrepreneurship,Cycling,medium
S644,mon,Photography,AppDesign,WildlifeConservation,medium
S644,tue,CreativeArts,CodingBootcamp,Origami,medium
S644,wed,Animation,PublicSpeaking,SoundEngineering,medium
S644,thu,UXDesign,Chess,BoardGames,medium
S645,mon,Animation,Swimming,Music,medium
S645,tue,ChessClub,Music,ChemistryLab,medium
S645,wed,Photography,Cycling,FilmProduction,medium
S645,thu,FilmProduction,Art,Singing,medium
S646,mon,Meditation,Robotics,Astronomy,medium
S646,tue,Coding,Storytelling,CostumeDesign,medium
S646,wed,SpanishClub,Origami,PhysicsExperiments,medium
S646,thu,AIClub,FirstAid,FilmProduction,medium
S647,mon,AIClub,Cycling,DigitalMarketing,medium
S647,tue,Dance,Volleyball,FilmProduction,medium
S647,wed,Music,Painting,Cycling,medium
S647,thu,Theater,Photography,Football,medium
S648,mon,UIDesign,Parkour,Swimming,medium
S648,tue,Art,BiologyResearch,AppDesign,medium
S648,wed,AIClub,Cycling,Chess,medium
S648,thu,Mindfulness,Pottery,Hockey,medium
S649,mon,TapDance,BoardGames,Zumba,medium
S649,tue,Cycling,Theater,TapDance,medium
S649,wed,PhysicsExperiments,CyberSecurity,CreativeArts,medium
S649,thu,Meditation,Pottery,Zumba,medium
S650,mon,CyberSecurity,Mindfulness,Skating,medium
S650,tue,AIClub,CostumeDesign,Music,medium
S650,wed,SelfDefense,RoboticsClub,AppDesign,medium
S650,thu,Cycling,WebDevelopment,CreativeWriting,medium
S651,mon,FirstAid,Theater,Music,medium
S651,tue,Pottery,SpaceExploration,Theater,medium
S651,wed,SurvivalSkills,Coding,CreativeArts,medium
S651,thu,DronePiloting,Coding,Origami,medium
S652,mon,Storytelling,FilmProduction,Theater,medium
S652,tue,DataScience,Pottery,FirstAid,medium
S652,wed,DigitalMarketing,Meditation,BoardGames,medium
S652,thu,Chess,UIDesign,SocialMediaMarketing,medium
S653,mon,ChessClub,FilmProduction,Music,medium
S653,tue,PhysicsExperiments,ClimateChange,Origami,medium
S653,wed,ChemistryLab,PuzzleSolving,CyberSecurity,medium
S653,thu,WildlifeConservation,Poetry,RoboticsClub,medium
S654,mon,PhysicsExperiments,LeadershipWorkshop,WildlifeConservation,medium
S654,tue,Storytelling,Tennis,TapDance,medium
S654,wed,Origami,Mindfulness,Animation,medium
S654,thu,Parkour,AIClub,Art,medium
S655,mon,DataScience,PhysicsExperiments,Dance,medium
S655,tue,Hockey,Storytelling,Soccer,medium
S655,wed,Weightlifting,Poetry,Dance,medium
S655,thu,Zumba,SelfDefense,SurvivalSkills,medium
S656,mon,Cycling,Animation,SocialMediaMarketing,medium
S656,tue,Theater,Hockey,Soccer,medium
S656,wed,ChessClub,DigitalMarketing,PublicSpeaking,medium
S656,thu,Debate,PuzzleSolving,WildlifeConservation,medium
S657,mon,WildlifeConservation,DigitalMarketing,UXDesign,medium
S657,tue,WebDevelopment,Cycling,Football,medium
S657,wed,Animation,FirstAid,CostumeDesign,medium
S657,thu,TapDance,ChessClub,Weightlifting,medium
S658,mon,CodingBootcamp,ChemistryLab,LeadershipWorkshop,medium
S658,tue,CyberSecurity,Soccer,ClimateChange,medium
S658,wed,Mindfulness,SpaceExploration,SoundEngineering,medium
S658,thu,Swimming,Painting,ClimateChange,medium
S659,mon,Breakdancing,AppDesign,RoboticsClub,medium
S659,tue,Poetry,Mindfulness,Swimming,medium
S659,wed,CreativeWriting,Astronomy,ClimateChange,medium
S659,thu,Weightlifting,TapDance,CreativeArts,medium
S660,mon,SpanishClub,Astronomy,Poetry,medium
S660,tue,AppDesign,CodingBootcamp,CyberSecurity,medium
S660,wed,SpanishClub,Dance,FirstAid,medium
S660,thu,Storytelling,WebDevelopment,DJing,medium
S661,mon,Weightlifting,Swimming,Theater,medium
S661,tue,Art,MathClub,Singing,medium
S661,wed,RoboticsClub,Swimming,FirstAid,medium
S661,thu,ScienceClub,Mindfulness,DronePiloting,medium
S662,mon,Soccer,AIClub,Meditation,medium
S662,tue,Singing,ClimateChange,AIClub,medium
S662,wed,DataScience,ClimateChange,AppDesign,medium
S662,thu,SpaceExploration,Zumba,UXDesign,medium
S663,mon,Swimming,Storytelling,Singing,medium
S663,tue,MathClub,Art,DJing,medium
S663,wed,Origami,LeadershipWorkshop,AppDesign,medium
S663,thu,Coding,ClimateChange,CodingBootcamp,medium
S664,mon,ChemistryLab,FirstAid,CodingBootcamp,medium
S664,tue,DigitalMarketing,BiologyResearch,SurvivalSkills,medium
S664,wed,Skating,BiologyResearch,Painting,medium
S664,thu,FirstAid,mediumDPrinting,PublicSpeaking,medium
S665,mon,Football,Skating,CreativeArts,medium
S665,tue,Skating,Pottery,Astronomy,medium
S665,wed,DataScience,Poetry,Music,medium
S665,thu,Entrepreneurship,Chess,SpaceExploration,medium
S666,mon,ScienceClub,Theater,DramaClub,medium
S666,tue,TapDance,DigitalMarketing,SurvivalSkills,medium
S666,wed,Football,DataScience,DronePiloting,medium
S666,thu,Poetry,RoboticsClub,PublicSpeaking,medium
S667,mon,CreativeArts,Zumba,DronePiloting,medium
S667,tue,Singing,Storytelling,Coding,medium
S667,wed,UXDesign,Poetry,Mindfulness,medium
S667,thu,TapDance,DJing,BoardGames,medium
S668,mon,DronePiloting,SocialMediaMarketing,TapDance,medium
S668,tue,Football,Weightlifting,CostumeDesign,medium
S668,wed,AppDesign,Volleyball,Soccer,medium
S668,thu,LeadershipWorkshop,Painting,SpanishClub,medium
S669,mon,Debate,mediumDPrinting,Dance,medium
S669,tue,Weightlifting,CostumeDesign,Cycling,medium
S669,wed,Astronomy,Origami,Painting,medium
S669,thu,Chess,Entrepreneurship,LeadershipWorkshop,medium
S670,mon,SpanishClub,Dance,Weightlifting,medium
S670,tue,Storytelling,Singing,UXDesign,medium
S670,wed,Soccer,Chess,Pottery,medium
S670,thu,Volleyball,UXDesign,ChemistryLab,medium
S671,mon,Mindfulness,Dance,Cycling,medium
S671,tue,BiologyResearch,AIClub,Hockey,medium
S671,wed,SurvivalSkills,PuzzleSolving,Skating,medium
S671,thu,RoboticsClub,mediumDPrinting,Singing,medium
S672,mon,Animation,Singing,Volleyball,medium
S672,tue,Soccer,Origami,ChemistryLab,medium
S672,wed,Storytelling,Mindfulness,Football,medium
S672,thu,Breakdancing,Astronomy,Coding,medium
S673,mon,SpanishClub,TapDance,WildlifeConservation,medium
S673,tue,DronePiloting,Football,Robotics,medium
S673,wed,UIDesign,LeadershipWorkshop,Art,medium
S673,thu,DJing,PublicSpeaking,RoboticsClub,medium
S674,mon,Breakdancing,FilmProduction,Art,medium
S674,tue,Meditation,CyberSecurity,SpanishClub,medium
S674,wed,Poetry,Origami,TapDance,medium
S674,thu,WildlifeConservation,Pottery,LeadershipWorkshop,medium
S675,mon,SocialMediaMarketing,Volleyball,Photography,medium
S675,tue,WebDevelopment,DigitalMarketing,Weightlifting,medium
S675,wed,CostumeDesign,Skating,SpaceExploration,medium
S675,thu,Photography,Football,mediumDPrinting,medium
S676,mon,ChessClub,UXDesign,Swimming,medium
S676,tue,DataScience,CyberSecurity,SpaceExploration,medium
S676,wed,Cycling,mediumDPrinting,Skating,medium
S676,thu,BoardGames,PhysicsExperiments,Entrepreneurship,medium
S677,mon,CodingBootcamp,SpaceExploration,Hockey,medium
S677,tue,Cycling,Music,FilmProduction,medium
S677,wed,CostumeDesign,Skating,Volleyball,medium
S677,thu,PuzzleSolving,Tennis,ScienceClub,medium
S678,mon,Painting,RoboticsClub,Robotics,medium
S678,tue,DJing,Zumba,Poetry,medium
S678,wed,Cycling,BoardGames,SpaceExploration,medium
S678,thu,Music,SurvivalSkills,ChemistryLab,medium
S679,mon,MathClub,DramaClub,Poetry,medium
S679,tue,Zumba,Tennis,ClimateChange,medium
S679,wed,UXDesign,Skating,TapDance,medium
S679,thu,mediumDPrinting,Parkour,Astronomy,medium
S680,mon,Volleyball,MathClub,DigitalMarketing,medium
S680,tue,Zumba,SoundEngineering,CodingBootcamp,medium
S680,wed,Photography,UIDesign,Meditation,medium
S680,thu,WebDevelopment,Cycling,ClimateChange,medium
S681,mon,FirstAid,CostumeDesign,Animation,medium
S681,tue,WebDevelopment,Parkour,DJing,medium
S681,wed,CostumeDesign,SelfDefense,DronePiloting,medium
S681,thu,Meditation,Art,SelfDefense,medium
S682,mon,WildlifeConservation,Zumba,SocialMediaMarketing,medium
S682,tue,Mindfulness,SpaceExploration,DronePiloting,medium
S682,wed,Skating,Soccer,CodingBootcamp,medium
S682,thu,MathClub,ClimateChange,Weightlifting,medium
S683,mon,PhysicsExperiments,Coding,DronePiloting,medium
S683,tue,CodingBootcamp,Swimming,SoundEngineering,medium
S683,wed,Coding,Debate,ClimateChange,medium
S683,thu,PublicSpeaking,Singing,Painting,medium
S684,mon,LeadershipWorkshop,DigitalMarketing,Zumba,medium
S684,tue,Zumba,Cycling,Chess,medium
S684,wed,SoundEngineering,Parkour,Dance,medium
S684,thu,PhysicsExperiments,Chess,Hockey,medium
S685,mon,Pottery,PuzzleSolving,Robotics,medium
S685,tue,Cycling,PhysicsExperiments,TapDance,medium
S685,wed,Zumba,mediumDPrinting,SoundEngineering,medium
S685,thu,TapDance,Music,mediumDPrinting,medium
S686,mon,Cycling,AppDesign,Soccer,medium
S686,tue,CostumeDesign,MathClub,mediumDPrinting,medium
S686,wed,ChemistryLab,Parkour,Photography,medium
S686,thu,SpanishClub,Robotics,TapDance,medium
S687,mon,SelfDefense,ClimateChange,DJing,medium
S687,tue,SpaceExploration,DigitalMarketing,Origami,medium
S687,wed,CodingBootcamp,SelfDefense,BoardGames,medium
S687,thu,mediumDPrinting,Meditation,Animation,medium
S688,mon,ScienceClub,Pottery,Coding,medium
S688,tue,Robotics,FilmProduction,Meditation,medium
S688,wed,ChemistryLab,WebDevelopment,PublicSpeaking,medium
S688,thu,Meditation,Soccer,CostumeDesign,medium
S689,mon,Swimming,UXDesign,Mindfulness,medium
S689,tue,DJing,Breakdancing,Football,medium
S689,wed,Skating,Astronomy,DronePiloting,medium
S689,thu,Animation,Theater,Skating,medium
S690,mon,mediumDPrinting,Photography,CreativeWriting,medium
S690,tue,mediumDPrinting,Entrepreneurship,Astronomy,medium
S690,wed,Volleyball,AppDesign,DJing,medium
S690,thu,Weightlifting,Debate,Parkour,medium
S691,mon,PhysicsExperiments,AppDesign,Swimming,medium
S691,tue,SelfDefense,CreativeWriting,Robotics,medium
S691,wed,SelfDefense,Football,AIClub,medium
S691,thu,CostumeDesign,Poetry,Animation,medium
S692,mon,SelfDefense,BiologyResearch,Chess,medium
S692,tue,Robotics,Music,Painting,medium
S692,wed,Skating,ChemistryLab,SurvivalSkills,medium
S692,thu,FilmProduction,SpanishClub,Weightlifting,medium
S693,mon,Music,ChessClub,Parkour,medium
S693,tue,Music,LeadershipWorkshop,Skating,medium
S693,wed,BoardGames,Astronomy,Zumba,medium
S693,thu,BiologyResearch,Tennis,PublicSpeaking,medium
S694,mon,SocialMediaMarketing,TapDance,Chess,medium
S694,tue,Animation,Breakdancing,Chess,medium
S694,wed,Robotics,Theater,Astronomy,medium
S694,thu,ScienceClub,Pottery,Tennis,medium
S695,mon,Coding,CostumeDesign,Football,medium
S695,tue,PublicSpeaking,Zumba,Parkour,medium
S695,wed,WildlifeConservation,AppDesign,PuzzleSolving,medium
S695,thu,Zumba,Origami,Debate,medium
S696,mon,FilmProduction,DronePiloting,CodingBootcamp,medium
S696,tue,CreativeArts,ChessClub,DronePiloting,medium
S696,wed,Entrepreneurship,SpanishClub,SpaceExploration,medium
S696,thu,Tennis,Debate,DJing,medium
S697,mon,Hockey,Swimming,ChessClub,medium
S697,tue,BoardGames,UXDesign,BiologyResearch,medium
S697,wed,FilmProduction,Art,CreativeArts,medium
S697,thu,Singing,Poetry,Art,medium
S698,mon,Debate,TapDance,Volleyball,medium
S698,tue,ClimateChange,CreativeWriting,DigitalMarketing,medium
S698,wed,Swimming,UIDesign,MathClub,medium
S698,thu,Breakdancing,Tennis,AIClub,medium
S699,mon,Weightlifting,FirstAid,SpanishClub,medium
S699,tue,Breakdancing,SurvivalSkills,CreativeArts,medium
S699,wed,DJing,Coding,BiologyResearch,medium
S699,thu,BiologyResearch,CreativeArts,AIClub,medium
S700,mon,DronePiloting,Meditation,CreativeArts,medium
S700,tue,SelfDefense,Volleyball,WebDevelopment,medium
S700,wed,SelfDefense,CodingBootcamp,Mindfulness,medium
S700,thu,DramaClub,Volleyball,SocialMediaMarketing,medium
S701,mon,FilmProduction,CostumeDesign,SurvivalSkills,medium
S701,tue,SelfDefense,ChemistryLab,Astronomy,medium
S701,wed,ScienceClub,Breakdancing,SelfDefense,medium
S701,thu,CreativeArts,Weightlifting,Meditation,medium
S702,mon,PuzzleSolving,Tennis,CyberSecurity,medium
S702,tue,Singing,FirstAid,Storytelling,medium
S702,wed,BoardGames,WildlifeConservation,ScienceClub,medium
S702,thu,SoundEngineering,CreativeWriting,UXDesign,medium
S703,mon,Music,RoboticsClub,Coding,medium
S703,tue,UXDesign,SurvivalSkills,Swimming,medium
S703,wed,Astronomy,WebDevelopment,FirstAid,medium
S703,thu,Cycling,Origami,Breakdancing,medium
S704,mon,Singing,RoboticsClub,Cycling,medium
S704,tue,Breakdancing,Singing,Debate,medium
S704,wed,TapDance,Entrepreneurship,Weightlifting,medium
S704,thu,Animation,Debate,UIDesign,medium
S705,mon,Origami,Cycling,SpaceExploration,medium
S705,tue,BiologyResearch,PuzzleSolving,LeadershipWorkshop,medium
S705,wed,Poetry,SoundEngineering,UIDesign,medium
S705,thu,SpanishClub,RoboticsClub,SpaceExploration,medium
S706,mon,WildlifeConservation,Origami,AppDesign,medium
S706,tue,Photography,BiologyResearch,Weightlifting,medium
S706,wed,Swimming,LeadershipWorkshop,SpanishClub,medium
S706,thu,SocialMediaMarketing,ClimateChange,Hockey,medium
S707,mon,Tennis,DigitalMarketing,Parkour,medium
S707,tue,PublicSpeaking,Tennis,BoardGames,medium
S707,wed,WebDevelopment,Tennis,Music,medium
S707,thu,SurvivalSkills,Football,Tennis,medium
S708,mon,PhysicsExperiments,Soccer,RoboticsClub,medium
S708,tue,ChemistryLab,Skating,Pottery,medium
S708,wed,ClimateChange,PhysicsExperiments,Chess,medium
S708,thu,DJing,Poetry,Parkour,medium
S709,mon,WildlifeConservation,SpaceExploration,Meditation,medium
S709,tue,UIDesign,Poetry,Pottery,medium
S709,wed,Animation,Art,AppDesign,medium
S709,thu,CyberSecurity,Mindfulness,CostumeDesign,medium
S710,mon,TapDance,Football,MathClub,medium
S710,tue,Volleyball,Meditation,PhysicsExperiments,medium
S710,wed,Painting,Dance,Football,medium
S710,thu,Dance,SelfDefense,Photography,medium
S711,mon,PublicSpeaking,UXDesign,Coding,medium
S711,tue,AppDesign,Pottery,BiologyResearch,medium
S711,wed,Entrepreneurship,Mindfulness,Debate,medium
S711,thu,Breakdancing,Football,Entrepreneurship,medium
S712,mon,Volleyball,Singing,DataScience,medium
S712,tue,Tennis,Painting,DramaClub,medium
S712,wed,CostumeDesign,Weightlifting,Photography,medium
S712,thu,Football,Meditation,TapDance,medium
S713,mon,DigitalMarketing,Soccer,SpanishClub,medium
S713,tue,Hockey,WildlifeConservation,Art,medium
S713,wed,ChessClub,SpanishClub,Photography,medium
S713,thu,PuzzleSolving,ChemistryLab,Tennis,medium
S714,mon,AppDesign,SoundEngineering,AIClub,medium
S714,tue,Weightlifting,Theater,CyberSecurity,medium
S714,wed,Soccer,mediumDPrinting,Swimming,medium
S714,thu,Robotics,PhysicsExperiments,Debate,medium
S715,mon,Theater,Hockey,LeadershipWorkshop,medium
S715,tue,PuzzleSolving,Parkour,Storytelling,medium
S715,wed,Poetry,Dance,AIClub,medium
S715,thu,Tennis,ClimateChange,ChemistryLab,medium
S716,mon,Parkour,RoboticsClub,Football,medium
S716,tue,SelfDefense,WildlifeConservation,Poetry,medium
S716,wed,Dance,Photography,DigitalMarketing,medium
S716,thu,Music,SoundEngineering,TapDance,medium
S717,mon,Photography,DJing,Hockey,medium
S717,tue,WildlifeConservation,PuzzleSolving,Volleyball,medium
S717,wed,Parkour,Swimming,Theater,medium
S717,thu,Volleyball,FirstAid,WildlifeConservation,medium
S718,mon,Football,Chess,BoardGames,medium
S718,tue,mediumDPrinting,Weightlifting,ClimateChange,medium
S718,wed,SoundEngineering,Volleyball,Mindfulness,medium
S718,thu,Entrepreneurship,ChemistryLab,FilmProduction,medium
S719,mon,Swimming,DataScience,Theater,medium
S719,tue,PhysicsExperiments,Hockey,Entrepreneurship,medium
S719,wed,ScienceClub,BiologyResearch,Breakdancing,medium
S719,thu,Animation,Chess,Soccer,medium
S720,mon,Volleyball,ScienceClub,FirstAid,medium
S720,tue,Meditation,SelfDefense,ClimateChange,medium
S720,wed,Art,BiologyResearch,SurvivalSkills,medium
S720,thu,SurvivalSkills,Hockey,DramaClub,medium
S721,mon,BiologyResearch,WebDevelopment,ChemistryLab,medium
S721,tue,Painting,CyberSecurity,SurvivalSkills,medium
S721,wed,FilmProduction,ScienceClub,WebDevelopment,medium
S721,thu,Hockey,SelfDefense,Photography,medium
S722,mon,Mindfulness,Music,AppDesign,medium
S722,tue,PuzzleSolving,DJing,Weightlifting,medium
S722,wed,Hockey,CreativeWriting,CostumeDesign,medium
S722,thu,ClimateChange,Origami,Tennis,medium
S723,mon,BiologyResearch,TapDance,Hockey,medium
S723,tue,AppDesign,Tennis,Entrepreneurship,medium
S723,wed,BiologyResearch,Soccer,Volleyball,medium
S723,thu,TapDance,Animation,Breakdancing,medium
S724,mon,CreativeArts,LeadershipWorkshop,DramaClub,medium
S724,tue,TapDance,Volleyball,Coding,medium
S724,wed,UXDesign,Singing,Football,medium
S724,thu,PuzzleSolving,FirstAid,Music,medium
S725,mon,Swimming,SpanishClub,UXDesign,medium
S725,tue,ClimateChange,CodingBootcamp,AIClub,medium
S725,wed,CodingBootcamp,MathClub,AIClub,medium
S725,thu,Animation,Origami,Chess,medium
S726,mon,Volleyball,SurvivalSkills,DramaClub,medium
S726,tue,Storytelling,PublicSpeaking,PuzzleSolving,medium
S726,wed,RoboticsClub,Animation,Volleyball,medium
S726,thu,ChemistryLab,Painting,WebDevelopment,medium
S727,mon,CreativeWriting,FilmProduction,Swimming,medium
S727,tue,BiologyResearch,ScienceClub,DigitalMarketing,medium
S727,wed,Art,Entrepreneurship,mediumDPrinting,medium
S727,thu,Photography,PhysicsExperiments,Theater,medium
S728,mon,WebDevelopment,Painting,DigitalMarketing,medium
S728,tue,Storytelling,PublicSpeaking,Singing,medium
S728,wed,Soccer,Breakdancing,Art,medium
S728,thu,BoardGames,Music,Breakdancing,medium
S729,mon,UIDesign,Pottery,DigitalMarketing,medium
S729,tue,Skating,ChemistryLab,PublicSpeaking,medium
S729,wed,AIClub,BoardGames,SpanishClub,medium
S729,thu,CyberSecurity,Dance,DataScience,medium
S730,mon,Poetry,Soccer,CreativeWriting,medium
S730,tue,Photography,SpaceExploration,Poetry,medium
S730,wed,LeadershipWorkshop,PhysicsExperiments,DataScience,medium
S730,thu,Art,AIClub,DramaClub,medium
S731,mon,DronePiloting,PhysicsExperiments,Singing,medium
S731,tue,Tennis,Poetry,Pottery,medium
S731,wed,Hockey,Astronomy,Tennis,medium
S731,thu,Weightlifting,Mindfulness,TapDance,medium
S732,mon,Robotics,WildlifeConservation,DramaClub,medium
S732,tue,FilmProduction,Entrepreneurship,Photography,medium
S732,wed,LeadershipWorkshop,PhysicsExperiments,Debate,medium
S732,thu,Soccer,CostumeDesign,SelfDefense,medium
S733,mon,ClimateChange,DramaClub,CyberSecurity,medium
S733,tue,AIClub,Swimming,ChessClub,medium
S733,wed,Tennis,FilmProduction,Football,medium
S733,thu,mediumDPrinting,Debate,Astronomy,medium
S734,mon,Chess,ClimateChange,mediumDPrinting,medium
S734,tue,Entrepreneurship,Theater,SocialMediaMarketing,medium
S734,wed,Hockey,SurvivalSkills,LeadershipWorkshop,medium
S734,thu,CreativeArts,Mindfulness,CreativeWriting,medium
S735,mon,PuzzleSolving,Singing,TapDance,medium
S735,tue,Robotics,DronePiloting,Weightlifting,medium
S735,wed,Music,DJing,DramaClub,medium
S735,thu,DJing,Mindfulness,Parkour,medium
S736,mon,Painting,PuzzleSolving,Volleyball,medium
S736,tue,CyberSecurity,AIClub,Photography,medium
S736,wed,Entrepreneurship,Parkour,PhysicsExperiments,medium
S736,thu,ChemistryLab,Breakdancing,Painting,medium
S737,mon,Origami,PublicSpeaking,Storytelling,medium
S737,tue,SelfDefense,RoboticsClub,Photography,medium
